Time,LSTM_Pred,Time in state
2/24/2026 21:31,CYCLESTART,09:04.5
2/24/2026 21:40,INCYCLE,03:12.9
2/24/2026 21:44,IDLE,00:01.0
2/24/2026 21:44,INCYCLE,01:10.5
2/24/2026 21:45,IDLE,01:02.3
2/24/2026 21:46,INCYCLE,00:04.0
2/24/2026 21:46,IDLE,00:17.0
2/24/2026 21:46,INCYCLE,00:01.0
2/24/2026 21:46,IDLE,00:02.0
2/24/2026 21:46,INCYCLE,00:44.4
2/24/2026 21:47,IDLE,00:14.1
2/24/2026 21:47,INCYCLE,00:01.0
2/24/2026 21:47,IDLE,01:28.9
2/24/2026 21:49,CYCLESTART,00:12.0
2/24/2026 21:49,INCYCLE,00:03.5
2/24/2026 21:49,IDLE,00:51.9
2/24/2026 21:50,CYCLESTART,00:01.0
2/24/2026 21:50,IDLE,00:03.0
2/24/2026 21:50,INCYCLE,00:04.0
2/24/2026 21:50,IDLE,00:04.1
2/24/2026 21:50,INCYCLE,33:57.2
2/24/2026 22:24,IDLE,00:11.0
2/24/2026 22:24,INCYCLE,00:07.0
2/24/2026 22:24,IDLE,00:19.6
2/24/2026 22:25,INCYCLE,00:01.0
2/24/2026 22:25,IDLE,00:04.0
2/24/2026 22:25,INCYCLE,00:02.0
2/24/2026 22:25,IDLE,03:13.9
2/24/2026 22:28,CYCLESTART,00:10.5
2/24/2026 22:28,IDLE,00:01.0
2/24/2026 22:28,CYCLESTART,00:02.0
2/24/2026 22:28,IDLE,00:14.0
2/24/2026 22:28,CYCLESTART,00:02.0
2/24/2026 22:28,IDLE,00:02.0
2/24/2026 22:28,CYCLESTART,00:02.0
2/24/2026 22:29,IDLE,00:05.0
2/24/2026 22:29,CYCLESTART,00:02.0
2/24/2026 22:29,IDLE,00:01.0
2/24/2026 22:29,CYCLESTART,00:01.0
2/24/2026 22:29,IDLE,00:26.5
2/24/2026 22:29,CYCLESTART,00:01.0
2/24/2026 22:29,IDLE,00:02.0
2/24/2026 22:29,CYCLESTART,00:02.0
2/24/2026 22:29,IDLE,00:18.0
2/24/2026 22:29,CYCLESTART,00:01.0
2/24/2026 22:30,IDLE,00:02.9
2/24/2026 22:30,CYCLESTART,00:15.0
2/24/2026 22:30,IDLE,03:15.0
2/24/2026 22:33,CYCLESTART,00:03.5
2/24/2026 22:33,IDLE,00:13.0
2/24/2026 22:33,CYCLESTART,00:05.0
2/24/2026 22:33,IDLE,00:20.0
2/24/2026 22:34,INCYCLE,03:59.7
2/24/2026 22:38,IDLE,00:37.5
2/24/2026 22:38,INCYCLE,00:45.3
2/24/2026 22:39,IDLE,05:12.8
2/24/2026 22:44,CYCLESTART,00:02.0
2/24/2026 22:44,IDLE,00:02.0
2/24/2026 22:44,CYCLESTART,00:06.0
2/24/2026 22:45,IDLE,00:44.8
2/24/2026 22:45,CYCLESTART,00:07.0
2/24/2026 22:45,IDLE,00:19.9
2/24/2026 22:46,CYCLESTART,00:19.0
2/24/2026 22:46,IDLE,00:04.4
2/24/2026 22:46,CYCLESTART,00:02.5
2/24/2026 22:46,IDLE,00:02.0
2/24/2026 22:46,CYCLESTART,00:17.5
2/24/2026 22:46,IDLE,00:01.0
2/24/2026 22:46,CYCLESTART,00:02.0
2/24/2026 22:47,IDLE,00:01.0
2/24/2026 22:47,CYCLESTART,00:14.0
2/24/2026 22:47,IDLE,00:02.0
2/24/2026 22:47,CYCLESTART,00:01.0
2/24/2026 22:47,IDLE,00:02.0
2/24/2026 22:47,CYCLESTART,00:06.0
2/24/2026 22:47,IDLE,00:17.0
2/24/2026 22:47,INCYCLE,00:01.0
2/24/2026 22:47,IDLE,00:10.0
2/24/2026 22:47,CYCLESTART,00:02.0
2/24/2026 22:47,IDLE,00:01.0
2/24/2026 22:47,CYCLESTART,00:01.0
2/24/2026 22:47,IDLE,01:37.8
2/24/2026 22:49,CYCLESTART,00:02.0
2/24/2026 22:49,IDLE,02:03.6
2/24/2026 22:51,CYCLESTART,00:28.0
2/24/2026 22:52,IDLE,00:10.9
2/24/2026 22:52,CYCLESTART,03:15.8
2/24/2026 22:55,IDLE,00:47.8
2/24/2026 22:56,CYCLESTART,00:01.0
2/24/2026 22:56,IDLE,00:04.0
2/24/2026 22:56,CYCLESTART,08:18.5
2/24/2026 23:04,INCYCLE,08:00.6
2/24/2026 23:12,CYCLESTART,00:01.0
2/24/2026 23:12,INCYCLE,00:17.0
2/24/2026 23:13,CYCLESTART,00:02.0
2/24/2026 23:13,INCYCLE,00:04.0
2/24/2026 23:13,CYCLESTART,00:01.0
2/24/2026 23:13,INCYCLE,00:47.0
2/24/2026 23:14,IDLE,02:18.3
2/24/2026 23:16,CYCLESTART,00:02.0
2/24/2026 23:16,IDLE,00:08.0
2/24/2026 23:16,CYCLESTART,00:14.5
2/24/2026 23:16,IDLE,01:10.9
2/24/2026 23:17,CYCLESTART,00:03.0
2/24/2026 23:17,INCYCLE,00:32.0
2/24/2026 23:18,CYCLESTART,00:02.9
2/24/2026 23:18,INCYCLE,00:03.1
2/24/2026 23:18,CYCLESTART,00:03.8
2/24/2026 23:18,INCYCLE,00:25.1
2/24/2026 23:19,CYCLESTART,00:03.0
2/24/2026 23:19,INCYCLE,04:21.7
2/24/2026 23:23,CYCLESTART,00:38.5
2/24/2026 23:24,INCYCLE,00:50.0
2/24/2026 23:24,IDLE,00:08.9
2/24/2026 23:25,INCYCLE,00:41.5
2/24/2026 23:25,IDLE,00:01.0
2/24/2026 23:25,INCYCLE,00:43.9
2/24/2026 23:26,IDLE,00:19.0
2/24/2026 23:26,INCYCLE,00:07.0
2/24/2026 23:26,IDLE,00:03.0
2/24/2026 23:27,INCYCLE,00:11.0
2/24/2026 23:27,IDLE,00:03.0
2/24/2026 23:27,INCYCLE,00:01.0
2/24/2026 23:27,IDLE,00:06.0
2/24/2026 23:27,INCYCLE,00:18.8
2/24/2026 23:27,CYCLESTART,00:01.0
2/24/2026 23:27,INCYCLE,00:03.0
2/24/2026 23:27,CYCLESTART,00:07.0
2/24/2026 23:27,IDLE,00:50.5
2/24/2026 23:28,CYCLESTART,00:01.0
2/24/2026 23:28,IDLE,03:45.2
2/24/2026 23:32,INCYCLE,00:01.0
2/24/2026 23:32,IDLE,00:05.0
2/24/2026 23:32,INCYCLE,00:41.0
2/24/2026 23:33,CYCLESTART,00:08.1
2/24/2026 23:33,INCYCLE,00:31.9
2/24/2026 23:33,IDLE,00:01.0
2/24/2026 23:33,INCYCLE,04:10.2
2/24/2026 23:38,CYCLESTART,00:01.0
2/24/2026 23:38,INCYCLE,00:02.0
2/24/2026 23:38,CYCLESTART,00:01.0
2/24/2026 23:38,INCYCLE,00:05.0
2/24/2026 23:38,CYCLESTART,00:01.0
2/24/2026 23:38,IDLE,00:01.0
2/24/2026 23:38,CYCLESTART,00:19.5
2/24/2026 23:38,IDLE,00:04.0
2/24/2026 23:38,INCYCLE,00:04.0
2/24/2026 23:38,IDLE,00:02.0
2/24/2026 23:38,CYCLESTART,00:24.0
2/24/2026 23:39,INCYCLE,00:33.8
2/24/2026 23:39,IDLE,00:04.0
2/24/2026 23:39,INCYCLE,01:57.9
2/24/2026 23:41,IDLE,00:25.1
2/24/2026 23:42,CYCLESTART,00:05.0
2/24/2026 23:42,IDLE,00:02.0
2/24/2026 23:42,INCYCLE,00:02.9
2/24/2026 23:42,IDLE,00:02.0
2/24/2026 23:42,INCYCLE,00:01.0
2/24/2026 23:42,IDLE,00:04.0
2/24/2026 23:42,INCYCLE,00:02.0
2/24/2026 23:42,IDLE,00:19.8
2/24/2026 23:42,INCYCLE,00:13.0
2/24/2026 23:43,IDLE,00:04.0
2/24/2026 23:43,INCYCLE,00:02.0
2/24/2026 23:43,IDLE,00:55.0
2/24/2026 23:44,CYCLESTART,00:03.9
2/24/2026 23:44,IDLE,00:00.6
2/24/2026 23:44,CYCLESTART,00:00.9
2/24/2026 23:44,IDLE,00:05.6
2/24/2026 23:44,CYCLESTART,00:02.0
2/24/2026 23:44,IDLE,00:03.0
2/24/2026 23:44,CYCLESTART,00:07.0
2/24/2026 23:44,IDLE,00:01.0
2/24/2026 23:44,CYCLESTART,00:01.0
2/24/2026 23:44,IDLE,00:02.0
2/24/2026 23:44,CYCLESTART,00:04.0
2/24/2026 23:44,IDLE,00:06.0
2/24/2026 23:44,CYCLESTART,00:05.1
2/24/2026 23:44,IDLE,01:27.8
2/24/2026 23:46,CYCLESTART,05:47.8
2/24/2026 23:52,INCYCLE,04:02.3
2/24/2026 23:56,IDLE,00:02.0
2/24/2026 23:56,INCYCLE,00:04.0
2/24/2026 23:56,IDLE,01:14.8
2/24/2026 23:57,CYCLESTART,00:15.0
2/24/2026 23:57,IDLE,00:02.0
2/24/2026 23:57,CYCLESTART,00:01.0
2/24/2026 23:57,IDLE,00:04.0
2/24/2026 23:57,CYCLESTART,00:01.5
2/24/2026 23:57,IDLE,00:01.0
2/24/2026 23:57,CYCLESTART,00:01.0
2/24/2026 23:57,IDLE,00:07.0
2/24/2026 23:57,CYCLESTART,00:03.0
2/24/2026 23:58,IDLE,00:01.0
2/24/2026 23:58,CYCLESTART,01:10.5
2/24/2026 23:59,IDLE,00:02.0
2/24/2026 23:59,CYCLESTART,06:51.4
2/25/2026 0:06,INCYCLE,01:11.4
2/25/2026 0:07,IDLE,01:01.0
2/25/2026 0:08,INCYCLE,00:01.0
2/25/2026 0:08,CYCLESTART,00:08.4
2/25/2026 0:08,INCYCLE,00:03.6
2/25/2026 0:08,CYCLESTART,00:07.0
2/25/2026 0:08,INCYCLE,00:02.0
2/25/2026 0:08,CYCLESTART,00:01.0
2/25/2026 0:08,INCYCLE,00:02.0
2/25/2026 0:08,CYCLESTART,00:01.0
2/25/2026 0:08,INCYCLE,00:01.1
2/25/2026 0:08,CYCLESTART,00:03.9
2/25/2026 0:08,INCYCLE,22:18.0
2/25/2026 0:31,CYCLESTART,00:03.9
2/25/2026 0:31,INCYCLE,00:07.0
2/25/2026 0:31,CYCLESTART,00:07.0
2/25/2026 0:31,INCYCLE,00:01.0
2/25/2026 0:31,CYCLESTART,00:02.0
2/25/2026 0:31,INCYCLE,01:11.6
2/25/2026 0:32,IDLE,00:02.0
2/25/2026 0:32,INCYCLE,03:49.9
2/25/2026 0:36,IDLE,00:02.0
2/25/2026 0:36,CYCLESTART,00:13.0
2/25/2026 0:36,IDLE,00:04.0
2/25/2026 0:36,INCYCLE,01:05.4
2/25/2026 0:37,IDLE,02:22.8
2/25/2026 0:40,CYCLESTART,00:03.0
2/25/2026 0:40,IDLE,00:04.0
2/25/2026 0:40,CYCLESTART,00:02.0
2/25/2026 0:40,IDLE,00:01.0
2/25/2026 0:40,CYCLESTART,00:02.0
2/25/2026 0:40,INCYCLE,00:01.0
2/25/2026 0:40,IDLE,00:01.0
2/25/2026 0:40,CYCLESTART,00:16.0
2/25/2026 0:40,INCYCLE,00:05.5
2/25/2026 0:40,CYCLESTART,00:10.0
2/25/2026 0:41,INCYCLE,00:03.0
2/25/2026 0:41,IDLE,00:02.0
2/25/2026 0:41,CYCLESTART,00:01.0
2/25/2026 0:41,INCYCLE,00:20.1
2/25/2026 0:41,IDLE,00:02.0
2/25/2026 0:41,INCYCLE,00:14.5
2/25/2026 0:41,IDLE,00:10.0
2/25/2026 0:41,CYCLESTART,00:02.0
2/25/2026 0:41,IDLE,00:01.0
2/25/2026 0:42,CYCLESTART,00:09.9
2/25/2026 0:42,IDLE,00:10.0
2/25/2026 0:42,INCYCLE,00:02.0
2/25/2026 0:42,IDLE,00:08.0
2/25/2026 0:42,INCYCLE,00:18.0
2/25/2026 0:42,IDLE,00:10.4
2/25/2026 0:42,INCYCLE,00:06.0
2/25/2026 0:43,IDLE,00:04.0
2/25/2026 0:43,INCYCLE,00:05.9
2/25/2026 0:43,IDLE,00:03.1
2/25/2026 0:43,INCYCLE,00:03.9
2/25/2026 0:43,IDLE,00:05.6
2/25/2026 0:43,INCYCLE,02:40.3
2/25/2026 0:46,IDLE,00:02.0
2/25/2026 0:46,INCYCLE,00:09.0
2/25/2026 0:46,CYCLESTART,00:02.5
2/25/2026 0:46,IDLE,00:04.0
2/25/2026 0:46,CYCLESTART,00:02.0
2/25/2026 0:46,IDLE,10:55.8
2/25/2026 0:57,CYCLESTART,00:18.9
2/25/2026 0:57,IDLE,00:01.0
2/25/2026 0:57,CYCLESTART,00:11.0
2/25/2026 0:57,IDLE,00:02.5
2/25/2026 0:57,CYCLESTART,00:07.5
2/25/2026 0:58,IDLE,00:03.0
2/25/2026 0:58,CYCLESTART,03:37.2
2/25/2026 1:01,IDLE,00:49.6
2/25/2026 1:02,CYCLESTART,00:02.0
2/25/2026 1:02,IDLE,03:04.1
2/25/2026 1:05,CYCLESTART,02:35.2
2/25/2026 1:08,INCYCLE,00:50.5
2/25/2026 1:09,IDLE,06:23.2
2/25/2026 1:15,CYCLESTART,09:07.4
2/25/2026 1:24,INCYCLE,05:01.6
2/25/2026 1:29,CYCLESTART,00:05.0
2/25/2026 1:29,INCYCLE,00:03.0
2/25/2026 1:29,CYCLESTART,00:06.0
2/25/2026 1:29,INCYCLE,00:04.0
2/25/2026 1:29,CYCLESTART,00:01.0
2/25/2026 1:29,INCYCLE,01:19.6
2/25/2026 1:31,CYCLESTART,00:02.0
2/25/2026 1:31,INCYCLE,00:10.0
2/25/2026 1:31,CYCLESTART,00:10.0
2/25/2026 1:31,INCYCLE,00:04.0
2/25/2026 1:31,CYCLESTART,00:10.2
2/25/2026 1:31,IDLE,00:04.0
2/25/2026 1:31,CYCLESTART,00:37.2
2/25/2026 1:32,IDLE,00:01.0
2/25/2026 1:32,CYCLESTART,00:39.0
2/25/2026 1:33,IDLE,00:02.0
2/25/2026 1:33,CYCLESTART,00:00.4
2/25/2026 1:33,IDLE,00:01.0
2/25/2026 1:33,CYCLESTART,00:11.5
2/25/2026 1:33,IDLE,00:09.0
2/25/2026 1:33,INCYCLE,00:10.0
2/25/2026 1:33,IDLE,00:30.5
2/25/2026 1:34,CYCLESTART,00:01.0
2/25/2026 1:34,IDLE,00:07.0
2/25/2026 1:34,CYCLESTART,00:02.0
2/25/2026 1:34,IDLE,00:01.0
2/25/2026 1:34,CYCLESTART,01:37.0
2/25/2026 1:36,INCYCLE,00:02.0
2/25/2026 1:36,CYCLESTART,00:04.0
2/25/2026 1:36,INCYCLE,00:15.9
2/25/2026 1:36,CYCLESTART,00:01.0
2/25/2026 1:36,INCYCLE,00:02.0
2/25/2026 1:36,CYCLESTART,00:18.0
2/25/2026 1:36,INCYCLE,00:02.0
2/25/2026 1:36,CYCLESTART,00:04.5
2/25/2026 1:36,INCYCLE,00:01.0
2/25/2026 1:36,IDLE,00:02.0
2/25/2026 1:36,INCYCLE,00:01.0
2/25/2026 1:36,IDLE,00:07.0
2/25/2026 1:37,INCYCLE,01:43.9
2/25/2026 1:38,IDLE,00:01.0
2/25/2026 1:38,INCYCLE,00:02.0
2/25/2026 1:38,IDLE,00:04.0
2/25/2026 1:38,INCYCLE,02:00.9
2/25/2026 1:40,IDLE,00:04.0
2/25/2026 1:41,INCYCLE,01:47.9
2/25/2026 1:42,IDLE,00:08.0
2/25/2026 1:42,INCYCLE,00:03.4
2/25/2026 1:43,IDLE,00:03.7
2/25/2026 1:43,INCYCLE,00:12.0
2/25/2026 1:43,CYCLESTART,00:07.0
2/25/2026 1:43,IDLE,00:02.0
2/25/2026 1:43,INCYCLE,00:09.0
2/25/2026 1:43,CYCLESTART,00:01.0
2/25/2026 1:43,INCYCLE,02:32.7
2/25/2026 1:46,IDLE,00:04.0
2/25/2026 1:46,CYCLESTART,00:02.0
2/25/2026 1:46,IDLE,00:14.0
2/25/2026 1:46,CYCLESTART,00:03.0
2/25/2026 1:46,IDLE,03:38.2
2/25/2026 1:50,INCYCLE,00:16.0
2/25/2026 1:50,CYCLESTART,00:19.0
2/25/2026 1:50,IDLE,00:05.0
2/25/2026 1:50,CYCLESTART,00:03.0
2/25/2026 1:50,IDLE,00:33.5
2/25/2026 1:51,INCYCLE,00:00.5
2/25/2026 1:51,IDLE,00:17.5
2/25/2026 1:51,INCYCLE,01:19.4
2/25/2026 1:53,CYCLESTART,00:07.1
2/25/2026 1:53,IDLE,00:10.0
2/25/2026 1:53,INCYCLE,00:29.0
2/25/2026 1:53,CYCLESTART,00:12.0
2/25/2026 1:54,INCYCLE,06:08.2
2/25/2026 2:00,IDLE,00:04.0
2/25/2026 2:00,INCYCLE,00:02.0
2/25/2026 2:00,IDLE,00:12.0
2/25/2026 2:00,INCYCLE,00:02.0
2/25/2026 2:00,IDLE,00:05.0
2/25/2026 2:00,INCYCLE,00:38.5
2/25/2026 2:01,IDLE,00:02.0
2/25/2026 2:01,INCYCLE,00:03.0
2/25/2026 2:01,IDLE,01:12.3
2/25/2026 2:02,INCYCLE,00:24.1
2/25/2026 2:02,IDLE,01:43.9
2/25/2026 2:04,CYCLESTART,10:15.6
2/25/2026 2:14,IDLE,00:03.0
2/25/2026 2:14,CYCLESTART,00:14.5
2/25/2026 2:15,IDLE,04:15.8
2/25/2026 2:19,INCYCLE,00:06.0
2/25/2026 2:19,IDLE,00:01.0
2/25/2026 2:19,INCYCLE,00:03.0
2/25/2026 2:19,IDLE,00:02.0
2/25/2026 2:19,INCYCLE,00:01.0
2/25/2026 2:19,CYCLESTART,00:11.0
2/25/2026 2:19,IDLE,00:04.0
2/25/2026 2:19,CYCLESTART,00:16.5
2/25/2026 2:20,IDLE,00:10.0
2/25/2026 2:20,INCYCLE,00:40.0
2/25/2026 2:21,IDLE,00:03.0
2/25/2026 2:21,INCYCLE,00:01.0
2/25/2026 2:21,IDLE,00:04.0
2/25/2026 2:21,INCYCLE,03:37.4
2/25/2026 2:24,IDLE,00:11.5
2/25/2026 2:24,INCYCLE,00:02.0
2/25/2026 2:25,IDLE,00:03.0
2/25/2026 2:25,INCYCLE,01:38.8
2/25/2026 2:26,IDLE,00:02.0
2/25/2026 2:26,INCYCLE,00:03.0
2/25/2026 2:26,IDLE,00:04.0
2/25/2026 2:26,INCYCLE,00:02.0
2/25/2026 2:26,IDLE,00:06.0
2/25/2026 2:26,INCYCLE,00:02.0
2/25/2026 2:27,IDLE,00:02.0
2/25/2026 2:27,INCYCLE,00:01.0
2/25/2026 2:27,IDLE,00:03.0
2/25/2026 2:27,INCYCLE,01:22.6
2/25/2026 2:28,CYCLESTART,00:01.0
2/25/2026 2:28,INCYCLE,00:03.0
2/25/2026 2:28,CYCLESTART,00:17.0
2/25/2026 2:28,INCYCLE,11:52.7
2/25/2026 2:40,IDLE,04:04.7
2/25/2026 2:44,CYCLESTART,13:52.6
2/25/2026 2:58,INCYCLE,00:02.1
2/25/2026 2:58,IDLE,00:05.0
2/25/2026 2:58,CYCLESTART,00:03.0
2/25/2026 2:58,IDLE,00:01.0
2/25/2026 2:58,CYCLESTART,00:03.0
2/25/2026 2:58,IDLE,00:03.6
2/25/2026 2:58,CYCLESTART,00:35.9
2/25/2026 2:59,INCYCLE,00:01.0
2/25/2026 2:59,CYCLESTART,00:07.5
2/25/2026 2:59,INCYCLE,00:01.0
2/25/2026 2:59,CYCLESTART,00:03.0
2/25/2026 2:59,INCYCLE,00:02.5
2/25/2026 2:59,CYCLESTART,00:07.0
2/25/2026 2:59,INCYCLE,00:01.0
2/25/2026 2:59,CYCLESTART,00:02.0
2/25/2026 2:59,INCYCLE,00:01.0
2/25/2026 3:00,CYCLESTART,00:21.0
2/25/2026 3:00,IDLE,01:15.8
2/25/2026 3:01,INCYCLE,00:02.0
2/25/2026 3:01,IDLE,00:01.0
2/25/2026 3:01,INCYCLE,03:23.4
2/25/2026 3:05,IDLE,00:01.0
2/25/2026 3:05,INCYCLE,00:02.0
2/25/2026 3:05,IDLE,00:01.0
2/25/2026 3:05,CYCLESTART,00:04.0
2/25/2026 3:05,INCYCLE,00:03.6
2/25/2026 3:05,IDLE,00:02.0
2/25/2026 3:05,INCYCLE,00:01.0
2/25/2026 3:05,IDLE,00:05.0
2/25/2026 3:05,INCYCLE,00:04.0
2/25/2026 3:05,IDLE,02:55.3
2/25/2026 3:08,CYCLESTART,00:01.0
2/25/2026 3:08,IDLE,00:02.0
2/25/2026 3:08,INCYCLE,00:01.0
2/25/2026 3:08,CYCLESTART,00:03.0
2/25/2026 3:08,IDLE,00:01.0
2/25/2026 3:08,CYCLESTART,00:03.0
2/25/2026 3:08,IDLE,00:02.5
2/25/2026 3:08,INCYCLE,00:37.0
2/25/2026 3:09,CYCLESTART,00:02.5
2/25/2026 3:09,INCYCLE,00:02.5
2/25/2026 3:09,CYCLESTART,00:02.0
2/25/2026 3:09,IDLE,00:01.0
2/25/2026 3:09,INCYCLE,00:21.0
2/25/2026 3:09,IDLE,00:03.0
2/25/2026 3:09,INCYCLE,00:03.0
2/25/2026 3:09,IDLE,00:02.0
2/25/2026 3:09,INCYCLE,00:08.0
2/25/2026 3:09,IDLE,00:03.0
2/25/2026 3:10,INCYCLE,00:02.0
2/25/2026 3:10,IDLE,00:08.1
2/25/2026 3:10,INCYCLE,00:07.5
2/25/2026 3:10,IDLE,03:21.9
2/25/2026 3:13,CYCLESTART,00:17.0
2/25/2026 3:13,IDLE,00:05.0
2/25/2026 3:14,CYCLESTART,00:01.0
2/25/2026 3:14,IDLE,00:01.0
2/25/2026 3:14,INCYCLE,00:32.1
2/25/2026 3:14,CYCLESTART,00:02.0
2/25/2026 3:14,INCYCLE,00:02.9
2/25/2026 3:14,CYCLESTART,00:02.0
2/25/2026 3:14,INCYCLE,00:01.0
2/25/2026 3:14,CYCLESTART,00:20.1
2/25/2026 3:15,IDLE,00:03.0
2/25/2026 3:15,INCYCLE,02:08.9
2/25/2026 3:17,IDLE,00:02.5
2/25/2026 3:17,INCYCLE,01:21.0
2/25/2026 3:18,IDLE,00:07.1
2/25/2026 3:18,INCYCLE,00:09.0
2/25/2026 3:18,IDLE,00:02.0
2/25/2026 3:18,INCYCLE,00:01.0
2/25/2026 3:18,IDLE,00:03.0
2/25/2026 3:19,INCYCLE,00:01.0
2/25/2026 3:19,IDLE,06:37.9
2/25/2026 3:25,CYCLESTART,10:18.0
2/25/2026 3:35,IDLE,01:22.1
2/25/2026 3:37,CYCLESTART,25:51.0
2/25/2026 4:03,INCYCLE,03:14.5
2/25/2026 4:06,CYCLESTART,00:05.0
2/25/2026 4:06,IDLE,00:01.0
2/25/2026 4:06,CYCLESTART,00:03.0
2/25/2026 4:06,IDLE,00:03.0
2/25/2026 4:06,CYCLESTART,00:01.0
2/25/2026 4:06,IDLE,02:52.8
2/25/2026 4:09,CYCLESTART,00:36.5
2/25/2026 4:10,IDLE,00:02.0
2/25/2026 4:10,CYCLESTART,00:02.0
2/25/2026 4:10,IDLE,00:29.5
2/25/2026 4:10,INCYCLE,00:47.8
2/25/2026 4:11,IDLE,00:40.1
2/25/2026 4:12,INCYCLE,00:03.0
2/25/2026 4:12,IDLE,00:01.0
2/25/2026 4:12,INCYCLE,00:38.3
2/25/2026 4:12,IDLE,00:02.0
2/25/2026 4:12,INCYCLE,00:02.0
2/25/2026 4:12,IDLE,00:03.0
2/25/2026 4:12,INCYCLE,00:30.0
2/25/2026 4:13,IDLE,00:05.0
2/25/2026 4:13,INCYCLE,00:01.0
2/25/2026 4:13,IDLE,00:04.6
2/25/2026 4:13,INCYCLE,00:06.0
2/25/2026 4:13,IDLE,00:03.0
2/25/2026 4:13,INCYCLE,00:03.6
2/25/2026 4:13,IDLE,00:01.0
2/25/2026 4:13,INCYCLE,00:02.0
2/25/2026 4:13,IDLE,00:01.0
2/25/2026 4:13,INCYCLE,00:02.0
2/25/2026 4:13,IDLE,00:01.0
2/25/2026 4:13,INCYCLE,00:03.0
2/25/2026 4:14,IDLE,01:13.0
2/25/2026 4:15,CYCLESTART,00:03.0
2/25/2026 4:15,IDLE,00:01.0
2/25/2026 4:15,CYCLESTART,00:26.5
2/25/2026 4:15,IDLE,00:06.0
2/25/2026 4:15,CYCLESTART,09:44.8
2/25/2026 4:25,INCYCLE,00:23.3
2/25/2026 4:26,CYCLESTART,00:07.0
2/25/2026 4:26,INCYCLE,00:01.0
2/25/2026 4:26,CYCLESTART,00:02.0
2/25/2026 4:26,INCYCLE,00:05.0
2/25/2026 4:26,CYCLESTART,00:01.0
2/25/2026 4:26,INCYCLE,00:03.0
2/25/2026 4:26,CYCLESTART,00:02.0
2/25/2026 4:26,INCYCLE,00:05.5
2/25/2026 4:26,IDLE,00:10.5
2/25/2026 4:26,CYCLESTART,00:04.0
2/25/2026 4:26,IDLE,01:05.9
2/25/2026 4:27,CYCLESTART,00:01.0
2/25/2026 4:27,IDLE,00:02.0
2/25/2026 4:27,CYCLESTART,00:01.0
2/25/2026 4:27,IDLE,00:02.0
2/25/2026 4:27,CYCLESTART,00:18.0
2/25/2026 4:28,IDLE,00:10.0
2/25/2026 4:28,CYCLESTART,00:01.0
2/25/2026 4:28,IDLE,00:05.5
2/25/2026 4:28,CYCLESTART,00:19.5
2/25/2026 4:28,IDLE,00:06.0
2/25/2026 4:28,INCYCLE,00:03.0
2/25/2026 4:28,CYCLESTART,00:04.9
2/25/2026 4:29,INCYCLE,00:03.0
2/25/2026 4:29,IDLE,00:04.0
2/25/2026 4:29,INCYCLE,00:04.0
2/25/2026 4:29,CYCLESTART,00:02.0
2/25/2026 4:29,INCYCLE,00:03.0
2/25/2026 4:29,CYCLESTART,00:07.0
2/25/2026 4:29,INCYCLE,00:01.0
2/25/2026 4:29,CYCLESTART,00:09.5
2/25/2026 4:29,IDLE,00:46.0
2/25/2026 4:30,INCYCLE,00:06.0
2/25/2026 4:30,CYCLESTART,00:03.0
2/25/2026 4:30,INCYCLE,00:37.5
2/25/2026 4:31,CYCLESTART,00:17.0
2/25/2026 4:31,INCYCLE,01:01.9
2/25/2026 4:32,CYCLESTART,00:01.0
2/25/2026 4:32,INCYCLE,00:11.0
2/25/2026 4:32,CYCLESTART,00:02.0
2/25/2026 4:32,INCYCLE,08:38.4
2/25/2026 4:41,IDLE,00:07.0
2/25/2026 4:41,INCYCLE,13:25.3
2/25/2026 4:54,IDLE,00:01.9
2/25/2026 4:54,INCYCLE,00:01.0
2/25/2026 4:54,IDLE,00:06.0
2/25/2026 4:54,INCYCLE,00:02.0
2/25/2026 4:55,IDLE,00:22.0
2/25/2026 4:55,INCYCLE,00:10.0
2/25/2026 4:55,CYCLESTART,00:20.5
2/25/2026 4:55,IDLE,00:01.0
2/25/2026 4:55,CYCLESTART,00:02.0
2/25/2026 4:55,IDLE,00:01.0
2/25/2026 4:55,CYCLESTART,00:17.0
2/25/2026 4:56,IDLE,00:03.0
2/25/2026 4:56,CYCLESTART,00:05.4
2/25/2026 4:56,INCYCLE,00:02.0
2/25/2026 4:56,IDLE,00:03.0
2/25/2026 4:56,INCYCLE,04:13.5
2/25/2026 5:00,IDLE,00:03.0
2/25/2026 5:00,INCYCLE,00:02.0
2/25/2026 5:00,IDLE,00:09.5
2/25/2026 5:00,INCYCLE,00:02.0
2/25/2026 5:00,IDLE,00:02.0
2/25/2026 5:01,INCYCLE,00:03.0
2/25/2026 5:01,IDLE,00:08.0
2/25/2026 5:01,INCYCLE,00:01.0
2/25/2026 5:01,IDLE,00:09.0
2/25/2026 5:01,INCYCLE,02:30.7
2/25/2026 5:03,CYCLESTART,00:01.0
2/25/2026 5:03,INCYCLE,00:13.0
2/25/2026 5:04,CYCLESTART,00:01.0
2/25/2026 5:04,INCYCLE,00:05.0
2/25/2026 5:04,CYCLESTART,00:06.0
2/25/2026 5:04,INCYCLE,00:04.0
2/25/2026 5:04,CYCLESTART,00:03.0
2/25/2026 5:04,INCYCLE,00:17.0
2/25/2026 5:04,CYCLESTART,00:02.0
2/25/2026 5:04,INCYCLE,28:07.5
